date,question,answer
2017-05-15,公司黄羽肉鸡的优势体现在哪里？,答:最大的优势体现在综合成本上，公司的黄羽肉鸡的综合成本在行业中处于领先水平。
2017-05-15,公司的生鲜业务现在发展得怎么样？,答:已开业门店约80间，近期广州市刚刚新开两家。目前生鲜门店项目仍在模式探索阶段，待模式成熟后，可拓展至整个珠三角，进而布局全国。
2017-05-15,公司为什么不饲养白羽鸡？,"答:曾经尝试过,综合考量后认为黄羽鸡比较适合公司发展。主要原因，一是公司从南方发源、发展的，黄羽鸡更适应南方气候；二是黄羽鸡的品种资源都在国内且很丰富，而白羽鸡的种源掌握在国外公司，引种要受国际贸易等因素限制；三是黄羽鸡在国内有广阔市场空间，可以支撑公司快速发展壮大。"
2017-05-15,近期黄羽鸡价格很难恢复，除了H7N9的影响还有供给的因素影响吗？,"答: 有一定影响,但主要还是H7N9的影响。"
2017-05-15,公司的商品肉鸡产品都是以活禽的方式销售吗？,"答:目前公司商品肉鸡尚以活鸡销售为主,少部分是屠宰后冰鲜销售，比如供港和公司生鲜店销售的冰鲜鸡。"
2017-05-15,H7N9事件对行业影响到什么程度？,答:目前还有少数人感染H7N9病例的媒体报道，并呈逐渐减少趋势。该事件对行业养禽业的影响主要是活禽销售通路的障碍，出现产品滞销，销售价格下跌。随着事件影响的消退，活禽销售通路虽然已经逐步恢复，但是进度较慢。
2017-05-15,11、合作农户一批养殖多少？投资多少？利润多少？,"答:鸡方面，合作农户一批养殖10000只左右,固定资产投资约15万, 一年可养3批，目前平均委托养殖费用约3元/只。猪方面，合作农户一批养殖300-500头, 固定资产投资约600元/头。以500头/批为例，前期需要约30万元的资金投入，每年出栏2批，共出栏约1000头商品肉猪，目前平均委托养殖费用约240元/头。"
2017-05-18,5、生鲜业务发展如何？,答：项目进展比较顺利，至4月底，已开业门店约80家。一般程序是店主物色合适店面，公司派专人考察评估选址，店面一般位于社区、市场周边等人流密集区，有稳定客源；店面考察通过后，店主与房东签订租赁合同，公司再与店主签订加盟合同。店主前期一次性投入约30万，平均单店年销售额约400万，店主毛利率15%—20%。生鲜门店的猪由公司购买服务进行屠宰，鸡由佳润公司自己屠宰，生鲜业务做大做强后，考虑将自建屠宰与物流中心。
2017-05-18,6、公司负债情况如何？,答：公司负债较少，2016年行情较好，现金较为充裕。公司信誉良好，银行对公司的授信额度较大。50亿公司债已获批，前段时间发行了第一批5亿元，之后发行视情况而定。
2017-05-18,4、黄羽鸡转型升级情况如何？有无减产计划？,答：一季度公司养鸡业亏损较大，对全年业绩可能造成一定影响。客户主要是大型批发商、酒楼、饭堂、机团客户，以及下沉到县城、村镇的批发商。目前仍面临销路受阻等问题，没有明确的减产计划。公司养鸡业务要从卖毛鸡向卖光鸡转型，公司为此做了一些调整，转型需要一定时间，探索规模化屠宰业务的市场竞争力；同时危机也是机遇，公司业务多样化，可以支撑养鸡业务转型升级，度过行业低谷，未来几年养鸡业务可能迎来更好的发展契机。
2017-05-18,2、“公司+家庭农场”与自繁自养模式的分项成本差异有多大？,答：人工成本方面，自繁自养模式劳动效率高，人均养殖量高，“公司+家庭农场”模式支付给农户的委托养殖费用相对高些；设备折旧方面，自繁自养模式有折旧，“公司+家庭农场”的设备由农民自备，不存在折旧；防疫成本方面，自繁自养模式单场存栏量大，较难做到全进全出，防疫难度大，“公司+家庭农场”可以实现全进全出，防疫成本较低。
2017-05-18,3、未来生猪产能计划如何？,答：今年商品肉猪出栏量增长预计约10%，年内新竣工规模约450万头，新建产能将在未来几年显示出来；而今年的新增出栏量，来自于2014年前后的新建产能。同时也要看到，肉猪体重有所增加，从过去的230斤/头逐渐提高到约240斤/头，头均收益有所提高。
2017-05-18,1、对猪价行情如何看待？,答：母猪存栏量仍处于低位，单头母猪生产能力逐步提高，受环保政策等因素影响，商品肉猪出栏量大幅增加的可能性不大。如果猪价继续下行，对行业来说不可长期持续。目前猪价应是相对低位，未来应保持在稳定、较好的价格。行业内外对猪价有各自的判断，不排除下游行业“唱衰”猪价。
2017-05-20,1、公司如何看待今年的猪价和鸡价？,答：猪价目前处于相对低位，有分析人士预测，全年均价可能处在7.5元/斤上下。过去一两年猪价行情较好，资本大举涌入生猪养殖行业，目前猪价下调，市场将更加理性，每斤七块多是较为合理的价格；黄鸡价格受H7N9影响，上半年持续处于低位，价格最低点已经过去，目前已触底反弹，量价逐渐恢复。
2017-05-20,2、猪肉进口量增加，影响如何？,答：目前国内生猪价格下调，进口猪肉不再有之前那么大的价格优势；进口猪肉为冻肉，不太符合国人饮食习惯；国内猪肉消费市场巨大，进口猪肉所占市场份额较小。综上，进口猪肉对国内生猪企业影响不大。
2017-05-20,3、对于饲料业等上游产业，公司如何考虑？饲料结构调整是否会影响肉猪质量？,答：公司饲料生产量约1000万吨/年，产量处于行业前列，公司新场建设速度较快，所有饲料均自产自用，没有外卖。饲料原料价格会随市场行情波动，公司会依此适当调整原料配方结构，从而优化成本。公司拥有非常科学成熟的饲料配方体系，原料配方结构调整对肉猪质量不会产生影响。
2017-05-20,4、公司是否考虑发展高档猪？,答：公司有天露黑猪等土猪产品，但所占份额不高，利润情况较为理想。公司策略是先做出规模优势，再做好细分领域，做出精品产品，提高产品附加值。
2017-05-20,5、公司养猪业务成长空间有多大？,答：公司2016年出栏商品肉猪1713万头，出栏量全国第一，但仅占全国市场份额的两个多百分点。特别是基于环保等背景下的散户加速退出，市场空间巨大，公司认为这是一个朝阳行业。公司研发、管理、经营等优势较大，成本控制能力居于行业领先地位，出栏商品肉猪除了保持每年约10%的增长，肉猪体重也有提高。
2017-05-20,6、环保政策对新猪场建设是否有影响？,答：公司严格落实环保要求，不在禁养区、水源地开展相关业务。开辟新区域前，在选址上，对加强与当地政府的沟通，确保当地未来不被划为禁养区；在生产过程当中，公司自己的种猪场和合作农户均严格落实环保要求，为农户提供环保技术指导，要求其配套建设环保设施，同时公司加强设施运行监督管理，使其达到规范要求。
2017-05-20,7、公司是否考虑进军下游屠宰业？,答：目前屠宰业集中度仍较高。公司的商品肉猪多卖给下游大型批发商、屠宰厂等，以县一级批发商为主，其自行完成屠宰环节；提供给香港的冰鲜鸡由公司自行屠宰；提供给生鲜门店的肉猪由当地屠宰场代宰，随着今后生鲜门店项目的扩大，公司可能尝试建立屠宰和物流中心。
2017-05-20,8、生鲜业务进展和店主盈利情况如何？,答：项目进展比较顺利，至4月底，已开业门店约80家。目前单店平均日销售额约1万，店主毛利率15%—20%。年内计划开业生鲜门店约200家。生鲜业务将公司产业链进一步延长，促进屠宰与物流等环节的布局考虑。
2017-06-06,1、公司发展前景如何？,答：公司目标是打造一流农牧生产企业、全产业链的安全食品提供商，完成“实现千亿企业、打造百年温氏”的宏伟目标，业务布局包括养殖、现代农牧装备制造、动保产品、加工、乳业、生鲜等全产业链环节。 养猪业方面，改善上市肉猪质量，肉猪上市均重提升至240斤左右；年内完成新养猪项目开工规模600万头，竣工规模450万头，出栏量保持每年约10%的增长。养鸡业方面，调整品种结构，以适合专业化饲养、适合消费需求、适合屠宰的品种为主攻方向；推进订单式销售，力争2017年养禽业的订单化生产销售量占到销售总量10%；布局国内熟食加工产业，提高产品附加值和竞争力。乳业方面，加快新工厂建设步伐，提高产量与市场份额，5月份，温氏乳业大旺新厂投产，达产后年产8万吨乳制品；全渠道开发，广东全区域覆盖；加大推广力度，提升品牌知名度和竞争力。生鲜方面，加快生鲜网点在珠三角地区的布局，先珠三角、后广东、再全国，年内实现开业约200家生鲜门店；探索配套电子商务平台，构建物流配送体系和流通分销管理系统。农牧装备方面，加快猪场建设模式、环境通风控制模式以及物联网等关键技术的研发与成果转化，推动高效化猪场建设标准3.0版、装配式建筑等建立与开发。 
